MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Random_Timeout_Duration,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2023-09-14 18:00:00,1.16.3,Free_feed,12,4.01,1.0,0,Pellet,Left,0,0,1,0,,,,,0 days 00:00:00.000000000,1.0,,0.0,0.0,,0,Free_feed
2023-09-14 19:04:57,1.16.3,Free_feed,12,4.01,1.0,0,Pellet,Left,0,0,1,0,,,,,0 days 00:00:00.000000000,1.0,,0.0,0.0,,0,Free_feed
2023-09-14 19:09:38,1.16.3,Free_feed,12,4.01,,0,Poke,Left,1,0,1,0,,,0.15,,0 days 00:04:41.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 19:22:03,1.16.3,Free_feed,12,4.0,2.0,0,Pellet,Left,1,0,2,0,,1027.0,,,0 days 00:17:06.000000000,1.0,,0.0,0.0,,0,Free_feed
2023-09-14 19:22:21,1.16.3,Free_feed,12,4.01,1.0,0,Pellet,Left,1,0,3,0,5.44,18.0,,,0 days 00:17:24.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-14 20:09:46,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,1,0,4,0,,2845.0,,,0 days 01:04:49.000000000,1.0,47.41666666666666,0.0,0.0,,0,Free_feed
2023-09-14 20:10:16,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,1,0,5,0,17.51,30.0,,,0 days 01:05:19.000000000,1.0,0.5,0.0,0.0,,0,Free_feed
2023-09-14 20:10:30,1.16.3,Free_feed,12,4.0,2.0,0,Pellet,Left,1,0,6,0,2.74,14.0,,,0 days 01:05:33.000000000,1.0,0.2333333333333333,0.0,0.0,,0,Free_feed
2023-09-14 20:10:49,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,1,0,7,0,6.78,19.0,,,0 days 01:05:52.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 20:11:08,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,1,0,8,0,7.21,19.0,,,0 days 01:06:11.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 20:11:31,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,1,0,9,0,11.01,23.0,,,0 days 01:06:34.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-14 20:19:14,1.16.3,Free_feed,12,4.01,1.0,0,Pellet,Left,1,0,10,0,,463.0,,,0 days 01:14:17.000000000,1.0,7.716666666666667,0.0,0.0,,0,Free_feed
2023-09-14 20:19:31,1.16.3,Free_feed,12,4.01,1.0,0,Pellet,Left,1,0,11,0,5.99,17.0,,,0 days 01:14:34.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-14 20:45:57,1.16.3,Free_feed,12,4.0,,0,Poke,Left,2,0,11,0,,,0.76,,0 days 01:41:00.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 21:07:23,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,2,0,12,0,,2872.0,,,0 days 02:02:26.000000000,1.0,47.86666666666667,0.0,0.0,,0,Free_feed
2023-09-14 21:21:46,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,2,0,13,0,,863.0,,,0 days 02:16:49.000000000,1.0,14.383333333333333,0.0,0.0,,0,Free_feed
2023-09-14 21:30:01,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,2,0,14,0,,495.0,,,0 days 02:25:04.000000000,1.0,8.25,0.0,0.0,,0,Free_feed
2023-09-14 21:46:20,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,2,0,15,0,,979.0,,,0 days 02:41:23.000000000,1.0,16.316666666666666,0.0,0.0,,0,Free_feed
2023-09-14 21:47:41,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,2,0,16,0,,81.0,,,0 days 02:42:44.000000000,1.0,1.35,0.0,0.0,,0,Free_feed
2023-09-14 21:50:58,1.16.3,Free_feed,12,4.0,,0,Poke,Left,2,1,16,0,,,0.01,,0 days 02:46:01.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-14 21:56:05,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,2,1,17,0,,504.0,,,0 days 02:51:08.000000000,1.0,8.4,0.0,0.0,,0,Free_feed
2023-09-14 21:58:43,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,2,1,18,0,,158.0,,,0 days 02:53:46.000000000,1.0,2.6333333333333333,0.0,0.0,,0,Free_feed
2023-09-14 22:06:16,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,2,1,19,0,,453.0,,,0 days 03:01:19.000000000,1.0,7.55,0.0,0.0,,0,Free_feed
2023-09-14 22:16:13,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,2,1,20,0,,597.0,,,0 days 03:11:16.000000000,1.0,9.95,0.0,0.0,,0,Free_feed
2023-09-14 22:21:51,1.16.3,Free_feed,12,4.0,,0,Poke,Left,3,1,20,0,,,0.01,,0 days 03:16:54.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 22:23:52,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,3,1,21,0,,459.0,,,0 days 03:18:55.000000000,1.0,7.65,0.0,0.0,,0,Free_feed
2023-09-14 22:24:21,1.16.3,Free_feed,12,4.0,2.0,0,Pellet,Left,3,1,22,0,15.12,29.0,,,0 days 03:19:24.000000000,1.0,0.4833333333333333,0.0,0.0,,0,Free_feed
2023-09-14 22:35:57,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,3,1,23,0,,696.0,,,0 days 03:31:00.000000000,1.0,11.6,0.0,0.0,,0,Free_feed
2023-09-14 22:38:14,1.16.3,Free_feed,12,4.0,,0,Poke,Left,4,1,23,0,,,0.04,,0 days 03:33:17.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 22:38:23,1.16.3,Free_feed,12,4.0,,0,Poke,Left,5,1,23,0,,,0.09,,0 days 03:33:26.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 22:38:26,1.16.3,Free_feed,12,4.0,,0,Poke,Left,6,1,23,0,,,0.53,,0 days 03:33:29.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 22:44:21,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,1,24,0,,504.0,,,0 days 03:39:24.000000000,1.0,8.4,0.0,0.0,,0,Free_feed
2023-09-14 22:44:49,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,1,25,0,16.78,28.0,,,0 days 03:39:52.000000000,1.0,0.4666666666666667,0.0,0.0,,0,Free_feed
2023-09-14 22:49:59,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,1,26,0,,310.0,,,0 days 03:45:02.000000000,1.0,5.166666666666667,0.0,0.0,,0,Free_feed
2023-09-14 22:50:19,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,1,27,0,7.95,20.0,,,0 days 03:45:22.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-14 22:50:31,1.16.3,Free_feed,12,3.99,2.0,0,Pellet,Left,6,1,28,0,0.06,12.0,,,0 days 03:45:34.000000000,1.0,0.2,0.0,0.0,,0,Free_feed
2023-09-14 23:00:49,1.16.3,Free_feed,12,4.0,,0,Poke,Left,6,2,28,0,,,0.1,,0 days 03:55:52.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-14 23:04:01,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,2,29,0,,810.0,,,0 days 03:59:04.000000000,1.0,13.5,0.0,0.0,,0,Free_feed
2023-09-14 23:15:00,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,2,30,0,,659.0,,,0 days 04:10:03.000000000,1.0,10.983333333333333,0.0,0.0,,0,Free_feed
2023-09-14 23:15:19,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,2,31,0,7.4,19.0,,,0 days 04:10:22.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 23:36:19,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,2,32,0,,1260.0,,,0 days 04:31:22.000000000,1.0,21.0,0.0,0.0,,0,Free_feed
2023-09-14 23:36:41,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,2,33,0,9.61,22.0,,,0 days 04:31:44.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-14 23:36:56,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,2,34,0,4.46,15.0,,,0 days 04:31:59.000000000,1.0,0.25,0.0,0.0,,0,Free_feed
2023-09-14 23:37:15,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,2,35,0,7.15,19.0,,,0 days 04:32:18.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 23:37:32,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,2,36,0,5.38,17.0,,,0 days 04:32:35.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-14 23:37:49,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,2,37,0,5.25,17.0,,,0 days 04:32:52.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-14 23:38:56,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,2,38,0,54.92,67.0,,,0 days 04:33:59.000000000,1.0,1.1166666666666667,0.0,0.0,,0,Free_feed
2023-09-14 23:54:44,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,6,2,39,0,,948.0,,,0 days 04:49:47.000000000,1.0,15.8,0.0,0.0,,0,Free_feed
2023-09-15 00:00:22,1.16.3,Free_feed,12,3.99,,0,Poke,Left,6,3,39,0,,,0.07,,0 days 04:55:25.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 00:00:26,1.16.3,Free_feed,12,3.99,,0,Poke,Left,6,4,39,0,,,0.46,,0 days 04:55:29.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 00:06:17,1.16.3,Free_feed,12,3.99,,0,Poke,Left,6,5,39,0,,,0.01,,0 days 05:01:20.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 00:07:02,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,5,40,0,,738.0,,,0 days 05:02:05.000000000,1.0,12.3,0.0,0.0,,0,Free_feed
2023-09-15 00:15:35,1.16.3,Free_feed,12,4.0,1.0,0,Pellet,Left,6,5,41,0,,513.0,,,0 days 05:10:38.000000000,1.0,8.55,0.0,0.0,,0,Free_feed
2023-09-15 00:23:59,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,6,5,42,0,,504.0,,,0 days 05:19:02.000000000,1.0,8.4,0.0,0.0,,0,Free_feed
2023-09-15 00:50:58,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,6,5,43,0,,1619.0,,,0 days 05:46:01.000000000,1.0,26.98333333333333,0.0,0.0,,0,Free_feed
2023-09-15 00:51:32,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,6,5,44,0,22.37,34.0,,,0 days 05:46:35.000000000,1.0,0.5666666666666667,0.0,0.0,,0,Free_feed
2023-09-15 00:51:47,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,6,5,45,0,4.15,15.0,,,0 days 05:46:50.000000000,1.0,0.25,0.0,0.0,,0,Free_feed
2023-09-15 01:14:37,1.16.3,Free_feed,12,4.0,2.0,0,Pellet,Left,6,5,46,0,,1370.0,,,0 days 06:09:40.000000000,1.0,22.83333333333333,0.0,0.0,,0,Free_feed
2023-09-15 01:26:50,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,6,5,47,0,,733.0,,,0 days 06:21:53.000000000,1.0,12.216666666666669,0.0,0.0,,0,Free_feed
2023-09-15 01:36:49,1.16.3,Free_feed,12,3.99,2.0,0,Pellet,Left,6,5,48,0,,599.0,,,0 days 06:31:52.000000000,1.0,9.983333333333333,0.0,0.0,,0,Free_feed
2023-09-15 01:37:17,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,6,5,49,0,16.85,28.0,,,0 days 06:32:20.000000000,1.0,0.4666666666666667,0.0,0.0,,0,Free_feed
2023-09-15 01:43:10,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,6,5,50,0,,353.0,,,0 days 06:38:13.000000000,1.0,5.883333333333334,0.0,0.0,,0,Free_feed
2023-09-15 01:45:58,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,6,5,51,0,,168.0,,,0 days 06:41:01.000000000,1.0,2.8,0.0,0.0,,0,Free_feed
2023-09-15 01:47:20,1.16.3,Free_feed,12,3.99,,0,Poke,Left,7,5,51,0,,,0.52,,0 days 06:42:23.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 01:48:24,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,7,5,52,0,,146.0,,,0 days 06:43:27.000000000,1.0,2.433333333333333,0.0,0.0,,0,Free_feed
2023-09-15 01:51:41,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,7,5,53,0,,197.0,,,0 days 06:46:44.000000000,1.0,3.283333333333333,0.0,0.0,,0,Free_feed
2023-09-15 01:52:04,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,7,5,54,0,10.96,23.0,,,0 days 06:47:07.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 01:52:18,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,7,5,55,0,2.32,14.0,,,0 days 06:47:21.000000000,1.0,0.2333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 01:52:35,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,7,5,56,0,5.69,17.0,,,0 days 06:47:38.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 02:02:10,1.16.3,Free_feed,12,3.98,,0,Poke,Left,7,6,56,0,,,0.08,,0 days 06:57:13.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 02:02:11,1.16.3,Free_feed,12,3.99,,0,Poke,Left,7,7,56,0,,,0.23,,0 days 06:57:14.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 02:08:49,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,7,7,57,0,,974.0,,,0 days 07:03:52.000000000,1.0,16.233333333333334,0.0,0.0,,0,Free_feed
2023-09-15 02:10:16,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,7,7,58,0,,87.0,,,0 days 07:05:19.000000000,1.0,1.45,0.0,0.0,,0,Free_feed
2023-09-15 02:22:55,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,7,7,59,0,,759.0,,,0 days 07:17:58.000000000,1.0,12.65,0.0,0.0,,0,Free_feed
2023-09-15 02:27:14,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,7,7,60,0,,259.0,,,0 days 07:22:17.000000000,1.0,4.316666666666666,0.0,0.0,,0,Free_feed
2023-09-15 02:27:29,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,7,7,61,0,3.3,15.0,,,0 days 07:22:32.000000000,1.0,0.25,0.0,0.0,,0,Free_feed
2023-09-15 02:28:44,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,7,7,62,0,,75.0,,,0 days 07:23:47.000000000,1.0,1.25,0.0,0.0,,0,Free_feed
2023-09-15 02:34:56,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,7,7,63,0,,372.0,,,0 days 07:29:59.000000000,1.0,6.2,0.0,0.0,,0,Free_feed
2023-09-15 02:36:33,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,7,7,64,0,,97.0,,,0 days 07:31:36.000000000,1.0,1.6166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 02:48:20,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,7,7,65,0,,707.0,,,0 days 07:43:23.000000000,1.0,11.783333333333331,0.0,0.0,,0,Free_feed
2023-09-15 02:53:25,1.16.3,Free_feed,12,3.98,,0,Poke,Left,8,7,65,0,,,0.4,,0 days 07:48:28.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 02:53:42,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,8,7,66,0,,322.0,,,0 days 07:48:45.000000000,1.0,5.366666666666666,0.0,0.0,,0,Free_feed
2023-09-15 02:53:59,1.16.3,Free_feed,12,3.99,1.0,0,Pellet,Left,8,7,67,0,5.13,17.0,,,0 days 07:49:02.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 03:11:15,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,8,7,68,0,,1036.0,,,0 days 08:06:18.000000000,1.0,17.266666666666666,0.0,0.0,,0,Free_feed
2023-09-15 03:11:28,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,8,7,69,0,1.4,13.0,,,0 days 08:06:31.000000000,1.0,0.2166666666666666,0.0,0.0,,0,Free_feed
2023-09-15 03:12:11,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,8,7,70,0,30.87,43.0,,,0 days 08:07:14.000000000,1.0,0.7166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 03:18:21,1.16.3,Free_feed,12,3.98,,0,Poke,Left,9,7,70,0,,,0.12,,0 days 08:13:24.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 03:18:22,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,9,7,71,0,,371.0,,,0 days 08:13:25.000000000,1.0,6.183333333333334,0.0,0.0,,0,Free_feed
2023-09-15 04:38:09,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,9,7,72,0,,4787.0,,,0 days 09:33:12.000000000,1.0,79.78333333333333,0.0,0.0,,0,Free_feed
2023-09-15 04:38:25,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,9,7,73,0,3.66,16.0,,,0 days 09:33:28.000000000,1.0,0.2666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 04:38:50,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,9,7,74,0,13.54,25.0,,,0 days 09:33:53.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 04:39:04,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,9,7,75,0,2.99,14.0,,,0 days 09:34:07.000000000,1.0,0.2333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 04:46:25,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,9,7,76,0,,440.0,,,0 days 09:41:28.000000000,1.0,7.35,0.0,0.0,,0,Free_feed
2023-09-15 05:11:31,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,9,7,77,0,,1507.0,,,0 days 10:06:34.000000000,1.0,25.1,0.0,0.0,,0,Free_feed
2023-09-15 05:11:46,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,9,7,78,0,3.85,15.0,,,0 days 10:06:49.000000000,1.0,0.25,0.0,0.0,,0,Free_feed
2023-09-15 05:12:04,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,9,7,79,0,5.5,18.0,,,0 days 10:07:07.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-15 05:12:25,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,9,7,80,0,9.18,20.0,,,0 days 10:07:28.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 05:12:42,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,9,7,81,0,6.11,18.0,,,0 days 10:07:45.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 05:20:53,1.16.3,Free_feed,12,3.98,,0,Poke,Left,10,7,81,0,,,0.17,,0 days 10:15:56.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 05:22:53,1.16.3,Free_feed,12,3.98,,0,Poke,Left,10,8,81,0,,,0.24,,0 days 10:17:56.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 05:23:07,1.16.3,Free_feed,12,3.98,,0,Poke,Left,10,9,81,0,,,0.62,,0 days 10:18:10.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 05:23:26,1.16.3,Free_feed,12,3.98,,0,Poke,Left,11,9,81,0,,,0.67,,0 days 10:18:29.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 05:23:27,1.16.3,Free_feed,12,3.98,,0,Poke,Left,12,9,81,0,,,0.71,,0 days 10:18:30.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 05:23:30,1.16.3,Free_feed,12,3.98,,0,Poke,Left,12,10,81,0,,,0.47,,0 days 10:18:33.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 05:24:00,1.16.3,Free_feed,12,3.98,,0,Poke,Left,13,10,81,0,,,0.52,,0 days 10:19:03.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 05:25:21,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,13,10,82,0,,759.0,,,0 days 10:20:24.000000000,1.0,12.65,0.0,0.0,,0,Free_feed
2023-09-15 05:30:27,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,13,10,83,0,,306.0,,,0 days 10:25:30.000000000,1.0,5.1,0.0,0.0,,0,Free_feed
2023-09-15 05:31:48,1.16.3,Free_feed,12,3.98,1.0,0,Pellet,Left,13,10,84,0,,81.0,,,0 days 10:26:51.000000000,1.0,1.35,0.0,0.0,,0,Free_feed
